x-axis,2
second,Volt
-8.437500000000e-007, 1.44221e-004
-8.412500000000e-007, 5.37689e-005
-8.387500000000e-007, 7.38694e-005
-8.362500000000e-007, 1.24121e-004
-8.337500000000e-007, 4.37186e-005
-8.312500000000e-007, 1.54271e-004
-8.287500000000e-007, 5.37689e-005
-8.262500000000e-007, 1.64322e-004
-8.237500000000e-007, 1.04020e-004
-8.212500000000e-007, 2.36181e-005
-8.187500000000e-007, 8.39196e-005
-8.162500000000e-007, 9.39699e-005
-8.137500000000e-007, 1.04020e-004
-8.112500000000e-007, 9.39699e-005
-8.087500000000e-007, 9.39699e-005
-8.062500000000e-007, 7.38694e-005
-8.037500000000e-007, 1.14070e-004
-8.012500000000e-007, 1.14070e-004
-7.987500000000e-007, 7.38694e-005
-7.962500000000e-007, 9.39699e-005
-7.937500000000e-007, 1.04020e-004
-7.912500000000e-007, 1.34171e-004
-7.887500000000e-007, 1.04020e-004
-7.862500000000e-007, 1.04020e-004
-7.837500000000e-007, 1.04020e-004
-7.812500000000e-007, 9.39699e-005
-7.787500000000e-007, 9.39699e-005
-7.762500000000e-007, 1.04020e-004
-7.737500000000e-007, 1.34171e-004
-7.712500000000e-007, 8.39196e-005
-7.687500000000e-007, 1.54271e-004
-7.662500000000e-007, 1.34171e-004
-7.637500000000e-007, 8.39196e-005
-7.612500000000e-007, 1.04020e-004
-7.587500000000e-007, 1.04020e-004
-7.562500000000e-007, 1.34171e-004
-7.537500000000e-007, 1.14070e-004
-7.512500000000e-007, 1.34171e-004
-7.487500000000e-007, 1.14070e-004
-7.462500000000e-007, 1.14070e-004
-7.437500000000e-007, 3.36684e-005
-7.412500000000e-007, 9.39699e-005
-7.387500000000e-007, 1.14070e-004
-7.362500000000e-007, 8.39196e-005
-7.337500000000e-007, 1.34171e-004
-7.312500000000e-007, 1.34171e-004
-7.287500000000e-007, 9.39699e-005
-7.262500000000e-007, 8.39196e-005
-7.237500000000e-007, 1.24121e-004
-7.212500000000e-007, 1.24121e-004
-7.187500000000e-007, 5.37689e-005
-7.162500000000e-007, 9.39699e-005
-7.137500000000e-007, 1.04020e-004
-7.112500000000e-007, 9.39699e-005
-7.087500000000e-007, 8.39196e-005
-7.062500000000e-007, 1.44221e-004
-7.037500000000e-007, 1.04020e-004
-7.012500000000e-007, 6.38191e-005
-6.987500000000e-007, 1.14070e-004
-6.962500000000e-007, 5.37689e-005
-6.937500000000e-007, 1.14070e-004
-6.912500000000e-007, 1.44221e-004
-6.887500000000e-007, 1.04020e-004
-6.862500000000e-007, 1.24121e-004
-6.837500000000e-007, 6.38191e-005
-6.812500000000e-007, 1.14070e-004
-6.787500000000e-007, 8.39196e-005
-6.762500000000e-007, 1.14070e-004
-6.737500000000e-007, 1.34171e-004
-6.712500000000e-007, 1.54271e-004
-6.687500000000e-007, 1.14070e-004
-6.662500000000e-007, 8.39196e-005
-6.637500000000e-007, 1.74372e-004
-6.612500000000e-007, 1.34171e-004
-6.587500000000e-007, 1.14070e-004
-6.562500000000e-007, 1.84422e-004
-6.537500000000e-007, 1.44221e-004
-6.512500000000e-007, 1.64322e-004
-6.487500000000e-007, 8.39196e-005
-6.462500000000e-007, 1.54271e-004
-6.437500000000e-007, 1.14070e-004
-6.412500000000e-007, 1.04020e-004
-6.387500000000e-007, 9.39699e-005
-6.362500000000e-007, 1.44221e-004
-6.337500000000e-007, 1.94472e-004
-6.312500000000e-007, 1.24121e-004
-6.287500000000e-007, 1.44221e-004
-6.262500000000e-007, 9.39699e-005
-6.237500000000e-007, 9.39699e-005
-6.212500000000e-007, 1.04020e-004
-6.187500000000e-007, 1.34171e-004
-6.162500000000e-007, 9.39699e-005
-6.137500000000e-007, 1.54271e-004
-6.112500000000e-007, 1.34171e-004
-6.087500000000e-007, 1.34171e-004
-6.062500000000e-007, 1.14070e-004
-6.037500000000e-007, 1.54271e-004
-6.012500000000e-007, 1.34171e-004
-5.987500000000e-007, 1.24121e-004
-5.962500000000e-007, 1.14070e-004
-5.937500000000e-007, 1.34171e-004
-5.912500000000e-007, 1.24121e-004
-5.887500000000e-007, 1.44221e-004
-5.862500000000e-007, 1.34171e-004
-5.837500000000e-007, 1.54271e-004
-5.812500000000e-007, 9.39699e-005
-5.787500000000e-007, 1.14070e-004
-5.762500000000e-007, 1.44221e-004
-5.737500000000e-007, 1.14070e-004
-5.712500000000e-007, 1.24121e-004
-5.687500000000e-007, 1.44221e-004
-5.662500000000e-007, 1.04020e-004
-5.637500000000e-007, 1.54271e-004
-5.612500000000e-007, 1.44221e-004
-5.587500000000e-007, 1.04020e-004
-5.562500000000e-007, 1.04020e-004
-5.537500000000e-007, 1.24121e-004
-5.512500000000e-007, 1.44221e-004
-5.487500000000e-007, 1.14070e-004
-5.462500000000e-007, 1.54271e-004
-5.437500000000e-007, 1.44221e-004
-5.412500000000e-007, 1.14070e-004
