x-axis,2
second,Volt
-2.500000000000e-006,-9.82538e-004
-2.497500000000e-006,-7.81533e-004
-2.495000000000e-006,-8.31784e-004
-2.492500000000e-006,-8.41834e-004
-2.490000000000e-006,-7.81533e-004
-2.487500000000e-006,-7.91583e-004
-2.485000000000e-006,-8.61935e-004
-2.482500000000e-006,-7.91583e-004
-2.480000000000e-006,-7.61432e-004
-2.477500000000e-006,-9.02136e-004
-2.475000000000e-006,-8.92085e-004
-2.472500000000e-006,-9.12186e-004
-2.470000000000e-006,-8.61935e-004
-2.467500000000e-006,-8.61935e-004
-2.465000000000e-006,-7.51382e-004
-2.462500000000e-006,-8.11683e-004
-2.460000000000e-006,-9.52387e-004
-2.457500000000e-006,-8.11683e-004
-2.455000000000e-006,-9.32286e-004
-2.452500000000e-006,-8.51884e-004
-2.450000000000e-006,-8.51884e-004
-2.447500000000e-006,-8.51884e-004
-2.445000000000e-006,-9.12186e-004
-2.442500000000e-006,-8.21734e-004
-2.440000000000e-006,-8.21734e-004
-2.437500000000e-006,-7.41332e-004
-2.435000000000e-006,-9.62437e-004
-2.432500000000e-006,-7.81533e-004
-2.430000000000e-006,-8.51884e-004
-2.427500000000e-006,-9.72487e-004
-2.425000000000e-006,-1.04284e-003
-2.422500000000e-006,-9.52387e-004
-2.420000000000e-006,-9.72487e-004
-2.417500000000e-006,-7.71482e-004
-2.415000000000e-006,-9.12186e-004
-2.412500000000e-006,-9.22236e-004
-2.410000000000e-006,-9.72487e-004
-2.407500000000e-006,-1.01269e-003
-2.405000000000e-006,-1.02274e-003
-2.402500000000e-006,-9.12186e-004
-2.400000000000e-006,-1.00264e-003
-2.397500000000e-006,-8.41834e-004
-2.395000000000e-006,-8.71985e-004
-2.392500000000e-006,-8.92085e-004
-2.390000000000e-006,-8.92085e-004
-2.387500000000e-006,-1.03279e-003
-2.385000000000e-006,-9.72487e-004
-2.382500000000e-006,-9.62437e-004
-2.380000000000e-006,-1.02274e-003
-2.377500000000e-006,-1.04284e-003
-2.375000000000e-006,-9.92588e-004
-2.372500000000e-006,-1.00264e-003
-2.370000000000e-006,-9.52387e-004
-2.367500000000e-006,-8.01633e-004
-2.365000000000e-006,-1.01269e-003
-2.362500000000e-006,-8.61935e-004
-2.360000000000e-006,-9.22236e-004
-2.357500000000e-006,-1.17349e-003
-2.355000000000e-006,-9.12186e-004
-2.352500000000e-006,-1.01269e-003
-2.350000000000e-006,-9.62437e-004
-2.347500000000e-006,-1.11319e-003
-2.345000000000e-006,-8.82035e-004
-2.342500000000e-006,-1.05289e-003
-2.340000000000e-006,-1.11319e-003
-2.337500000000e-006,-9.42337e-004
-2.335000000000e-006,-1.00264e-003
-2.332500000000e-006,-9.22236e-004
-2.330000000000e-006,-9.52387e-004
-2.327500000000e-006,-9.42337e-004
-2.325000000000e-006,-1.00264e-003
-2.322500000000e-006,-1.16344e-003
-2.320000000000e-006,-1.09309e-003
-2.317500000000e-006,-1.05289e-003
-2.315000000000e-006,-9.82538e-004
-2.312500000000e-006,-9.02136e-004
-2.310000000000e-006,-9.12186e-004
-2.307500000000e-006,-9.92588e-004
-2.305000000000e-006,-9.12186e-004
-2.302500000000e-006,-1.10314e-003
-2.300000000000e-006,-9.82538e-004
-2.297500000000e-006,-1.19359e-003
-2.295000000000e-006,-9.42337e-004
-2.292500000000e-006,-9.32286e-004
-2.290000000000e-006,-1.05289e-003
-2.287500000000e-006,-1.02274e-003
-2.285000000000e-006,-9.72487e-004
-2.282500000000e-006,-9.22236e-004
-2.280000000000e-006,-9.62437e-004
-2.277500000000e-006,-1.18354e-003
-2.275000000000e-006,-1.14334e-003
-2.272500000000e-006,-1.00264e-003
-2.270000000000e-006,-1.11319e-003
-2.267500000000e-006,-1.02274e-003
-2.265000000000e-006,-1.05289e-003
-2.262500000000e-006,-1.01269e-003
-2.260000000000e-006,-1.02274e-003
-2.257500000000e-006,-9.82538e-004
-2.255000000000e-006,-1.06294e-003
-2.252500000000e-006,-1.06294e-003
-2.250000000000e-006,-1.14334e-003
-2.247500000000e-006,-1.13329e-003
-2.245000000000e-006,-1.02274e-003
-2.242500000000e-006,-1.00264e-003
-2.240000000000e-006,-1.00264e-003
-2.237500000000e-006,-9.52387e-004
-2.235000000000e-006,-1.03279e-003
-2.232500000000e-006,-1.02274e-003
-2.230000000000e-006,-1.06294e-003
-2.227500000000e-006,-1.07299e-003
-2.225000000000e-006,-1.12324e-003
-2.222500000000e-006,-1.00264e-003
-2.220000000000e-006,-1.17349e-003
-2.217500000000e-006,-1.13329e-003
-2.215000000000e-006,-1.13329e-003
-2.212500000000e-006,-1.11319e-003
-2.210000000000e-006,-1.13329e-003
-2.207500000000e-006,-1.17349e-003
-2.205000000000e-006,-9.62437e-004
-2.202500000000e-006,-9.92588e-004
-2.200000000000e-006,-1.14334e-003
-2.197500000000e-006,-1.11319e-003
